MishearID,Src,Tgt,Tips,Note,OriginalFlag,DocID,URL,SpeakerID,ListenerID,Language,Tags,Envs
www_1101_com_iimatugai_archive_more050616_html_001,新札使えます,婚礼承ります,疲れているときは注意,銀行ATMでお金を下ろそうとした際の見間違い。疲労も影響か。,True,www_1101_com_iimatugai_archive_more050616_html,N/A,不明,不明,日本語,"['言いまつがい', '読み間違い', '日常']",['銀行ATM']
www_1101_com_iimatugai_archive_more050616_html_002,薬しみ出る,楽しみ出る,医療用語は注意して読む,新聞の社会面の見出しを読み間違えた。楽しい医療具と勘違い。,True,www_1101_com_iimatugai_archive_more050616_html,N/A,不明,不明,日本語,"['言いまつがい', '読み間違い', '新聞']",['新聞']
www_1101_com_iimatugai_archive_more050616_html_003,Ｍの悲劇,人人（ひとびと）の悲劇,タイトルは正確に読む,母がドラマタイトルを読み間違えた。,True,www_1101_com_iimatugai_archive_more050616_html,N/A,母,不明,日本語,"['言いまつがい', '読み間違い', 'テレビ']",['家庭']
www_1101_com_iimatugai_archive_more050616_html_004,とんかつさくらい,とんかつくらさい,看板の文字はよく確認,ドライブ中、飲食店の看板を見間違えた。,True,www_1101_com_iimatugai_archive_more050616_html,N/A,ちびこ,不明,日本語,"['言いまつがい', '読み間違い', '看板']","['飲食店', 'ドライブ中']"
www_1101_com_iimatugai_archive_more050616_html_005,天井から、漏水しています。,天ぷら、漏れています。,注意書きは落ち着いて読む,地下鉄構内の貼り紙を見間違え、お弁当の天ぷらが漏れていると勘違い。,True,www_1101_com_iimatugai_archive_more050616_html,N/A,不明,不明,日本語,"['言いまつがい', '読み間違い', '貼り紙']",['地下鉄構内']
www_1101_com_iimatugai_archive_more050616_html_006,忘れ物承り窓口,物忘れ承り窓口,文字をよく確認,名古屋駅前で窓口の表示を見間違えた。,True,www_1101_com_iimatugai_archive_more050616_html,N/A,もも,不明,日本語,"['言いまつがい', '読み間違い', '駅']",['駅前']
www_1101_com_iimatugai_archive_more050616_html_007,札幌製紙 踏切,札幌製 紙踏切,漢字の区切りに注意,踏切のパネルを見間違え、紙でできた踏切と勘違い。,True,www_1101_com_iimatugai_archive_more050616_html,N/A,おに,旦那,日本語,"['言いまつがい', '読み間違い', '看板']",['踏切']
www_1101_com_iimatugai_archive_more050616_html_008,釜玉うどん,金玉うどん,似た文字に注意,寿司屋ののぼりを見間違えた。,True,www_1101_com_iimatugai_archive_more050616_html,N/A,君よ花よ,不明,日本語,"['言いまつがい', '読み間違い', '飲食店']",['寿司屋']
www_1101_com_iimatugai_archive_more050616_html_009,ささかま,さかさま,体調不良時は注意,スーパーで商品名を見間違えた。風邪の影響も。,True,www_1101_com_iimatugai_archive_more050616_html,N/A,ぱぴこ,不明,日本語,"['言いまつがい', '読み間違い', 'スーパー']",['スーパー']
www_1101_com_iimatugai_archive_more050616_html_010,URBAN HOTEL,裏版ホテル,カタカナ英語は注意,待ち合わせ場所のホテル名を聞き間違えた。,True,www_1101_com_iimatugai_archive_more050616_html,N/A,たまふろ,友人,日本語,"['言いまつがい', '聞き間違い', 'ホテル']",['街中']
www_1101_com_iimatugai_archive_more050616_html_011,２ヶ口（こぐち）,２ケロ,単位表記は正確に,バイト先でPCの箱のラベルを見間違えた。,True,www_1101_com_iimatugai_archive_more050616_html,N/A,CheddarCheeseTEX,社員,日本語,"['言いまつがい', '読み間違い', '職場']",['バイト先']
www_1101_com_iimatugai_archive_more050616_html_012,かみおたい（上小田井）,かおみたい,地名は漢字で書くと誤解が減る,駅まで迎えに行く際、メールで地名をひらがなで送られ見間違えた。,True,www_1101_com_iimatugai_archive_more050616_html,N/A,主人,ぽん,日本語,"['言いまつがい', '読み間違い', 'メール']",['家庭']
www_1101_com_iimatugai_archive_more050616_html_013,あさぎり,おきざり,施設名はよく確認,バス移動中、老人介護施設名を見間違えた。,True,www_1101_com_iimatugai_archive_more050616_html,N/A,不明,不明,日本語,"['言いまつがい', '読み間違い', '施設名']",['バス移動']
www_1101_com_iimatugai_archive_more050616_html_014,地域安全の日,地球安全の日,イベント名は正確に,職場近くの交番の垂れ幕を見間違えた。,True,www_1101_com_iimatugai_archive_more050616_html,N/A,レフトウィング,不明,日本語,"['言いまつがい', '読み間違い', '交番']","['職場近く', '交番']"
www_1101_com_iimatugai_archive_more050616_html_015,巨−ソ（巨人対ソフトバンク）,巨人対ソ連,略称はスポーツ知識が必要,プロ野球中継の略称を母が読み間違えた。,True,www_1101_com_iimatugai_archive_more050616_html,N/A,母,不明,日本語,"['言いまつがい', '読み間違い', 'テレビ']",['家庭']
www_1101_com_iimatugai_archive_more050616_html_016,ロvsソ（ロッテ対ソフトバンク）,ロシア対ソ連,略称はスポーツ知識が必要,スポーツニュースの略称を友人が読み間違えた。,True,www_1101_com_iimatugai_archive_more050616_html,N/A,友人,ハナコ,日本語,"['言いまつがい', '読み間違い', 'テレビ']",['家庭']
