MishearID,Src,Tgt,Tips,Note,OriginalFlag,DocID,URL,SpeakerID,ListenerID,Language,Tags,Envs
nonbiri_sword_shohirano_001,エイプリルフール,エリンギプール,思い込みに注意,本人は確信を持って言っていた。毎年4月1日にトレンド入り。,True,nonbiri_sword_shohirano,https://nonbiri-sword.com/shohirano-iimatigai/,平野紫耀,共演者・視聴者,日本語,"['ジャニーズ', 'King & Prince', 'Number_i', 'バラエティ', '言い間違い', '芸能']","['テレビ番組', '日常会話']"
nonbiri_sword_shohirano_002,町田,田町,地名の混同に注意,ロケ地の町田を「田町」と言い間違えた。,True,nonbiri_sword_shohirano,https://nonbiri-sword.com/shohirano-iimatigai/,平野紫耀,共演者・視聴者,日本語,"['ジャニーズ', 'King & Prince', 'Number_i', 'バラエティ', '言い間違い', '芸能']","['テレビ番組', '日常会話']"
nonbiri_sword_shohirano_003,監督,メガホン,役職と道具の混同に注意,MV撮影時、監督を「メガホン」と呼んだ。,True,nonbiri_sword_shohirano,https://nonbiri-sword.com/shohirano-iimatigai/,平野紫耀,共演者・視聴者,日本語,"['ジャニーズ', 'King & Prince', 'Number_i', 'バラエティ', '言い間違い', '芸能']",['MV撮影現場']
nonbiri_sword_shohirano_004,すぐに人に物をあげてしまう,すぐに物に人をあげちゃう,言い回しに注意,「ご長寿グランプリ」での言い間違い。,True,nonbiri_sword_shohirano,https://nonbiri-sword.com/shohirano-iimatigai/,平野紫耀,共演者・視聴者,日本語,"['ジャニーズ', 'King & Prince', 'Number_i', 'バラエティ', '言い間違い', '芸能']",['テレビ番組']
nonbiri_sword_shohirano_005,富士山はかっこいい,監督はかっこいい,セリフの混同に注意,『未満警察』でのセリフ混同。,True,nonbiri_sword_shohirano,https://nonbiri-sword.com/shohirano-iimatigai/,平野紫耀,共演者・視聴者,日本語,"['ジャニーズ', 'King & Prince', 'Number_i', 'ドラマ', '言い間違い', '芸能']",['ドラマ撮影現場']
nonbiri_sword_shohirano_006,「間に合え」,「ありがとう」,セリフの聞き間違いに注意,『かぐや様は告らせたい』花火シーンでのNG。,True,nonbiri_sword_shohirano,https://nonbiri-sword.com/shohirano-iimatigai/,平野紫耀,共演者・視聴者,日本語,"['ジャニーズ', 'King & Prince', 'Number_i', 'ドラマ', '言い間違い', '芸能']",['ドラマ撮影現場']
nonbiri_sword_shohirano_007,お祭り騒ぎ,お祭りわっしょい,セリフの言い間違いに注意,舞台挨拶での暴露。,True,nonbiri_sword_shohirano,https://nonbiri-sword.com/shohirano-iimatigai/,平野紫耀,共演者・視聴者,日本語,"['ジャニーズ', 'King & Prince', 'Number_i', '舞台挨拶', '言い間違い', '芸能']",['舞台挨拶']
nonbiri_sword_shohirano_008,ブランチ,ブランチの王様,番組名の混同に注意,『王様のブランチ』での言い間違い。,True,nonbiri_sword_shohirano,https://nonbiri-sword.com/shohirano-iimatigai/,平野紫耀,共演者・視聴者,日本語,"['ジャニーズ', 'King & Prince', 'Number_i', 'バラエティ', '言い間違い', '芸能']",['テレビ番組']
nonbiri_sword_shohirano_009,ガラスのハート,硝子の少年,曲名の混同に注意,『ZIP』での言い間違い。,True,nonbiri_sword_shohirano,https://nonbiri-sword.com/shohirano-iimatigai/,平野紫耀,共演者・視聴者,日本語,"['ジャニーズ', 'King & Prince', 'Number_i', '音楽番組', '言い間違い', '芸能']",['テレビ番組']
nonbiri_sword_shohirano_010,炊き込みご飯,駆け込みごはん,言い間違いに注意,『解決King＆Prince』コーナーでの言い間違い。,True,nonbiri_sword_shohirano,https://nonbiri-sword.com/shohirano-iimatigai/,平野紫耀,共演者・視聴者,日本語,"['ジャニーズ', 'King & Prince', 'Number_i', 'バラエティ', '言い間違い', '芸能']",['テレビ番組']
nonbiri_sword_shohirano_011,カメラの前の君,カメラの前の君も一緒に踊ってね,意味の混同に注意,『少年倶楽部』での言い間違い。,True,nonbiri_sword_shohirano,https://nonbiri-sword.com/shohirano-iimatigai/,平野紫耀,共演者・視聴者,日本語,"['ジャニーズ', 'King & Prince', 'Number_i', '音楽番組', '言い間違い', '芸能']",['テレビ番組']
nonbiri_sword_shohirano_012,ハスキー声,眉毛もハスキーも生まれたて,言い間違いに注意,『少年倶楽部』での言い間違い。,True,nonbiri_sword_shohirano,https://nonbiri-sword.com/shohirano-iimatigai/,平野紫耀,共演者・視聴者,日本語,"['ジャニーズ', 'King & Prince', 'Number_i', '音楽番組', '言い間違い', '芸能']",['テレビ番組']
nonbiri_sword_shohirano_013,寒がり・冷え性,ひあがり,2語の混同に注意,舞台挨拶での暴露。,True,nonbiri_sword_shohirano,https://nonbiri-sword.com/shohirano-iimatigai/,平野紫耀,共演者・視聴者,日本語,"['ジャニーズ', 'King & Prince', 'Number_i', '舞台挨拶', '言い間違い', '芸能']",['舞台挨拶']
