MishearID,Src,Tgt,Tips,Note,OriginalFlag,DocID,URL,SpeakerID,ListenerID,Language,Tags,Envs
youtube_Xub8ZBWpvaM_001,B,D,アルファベットは復唱で確認,電話や会議で「B」と「D」は非常に聞き間違いやすい。復唱やフォネティックコード推奨。,True,youtube_Xub8ZBWpvaM,https://www.youtube.com/live/Xub8ZBWpvaM,,,日本語,"['ビジネス', 'コミュニケーション', '聞き間違い', '復唱', '電話対応', 'アルファベット', '非母語話者', '人材育成', '研修']","['オフィス', '電話', '会議室', 'ノイズあり']"
youtube_Xub8ZBWpvaM_002,S,F,アルファベットは復唱で確認,「S」と「F」も電話越しで混同しやすい。復唱やフォネティックコード推奨。,True,youtube_Xub8ZBWpvaM,https://www.youtube.com/live/Xub8ZBWpvaM,,,日本語,"['ビジネス', 'コミュニケーション', '聞き間違い', '復唱', '電話対応', 'アルファベット', '非母語話者', '人材育成', '研修']","['オフィス', '電話', '会議室', 'ノイズあり']"
youtube_Xub8ZBWpvaM_003,M,N,アルファベットは復唱で確認,「M」と「N」も混同しやすい。復唱やフォネティックコード推奨。,True,youtube_Xub8ZBWpvaM,https://www.youtube.com/live/Xub8ZBWpvaM,,,日本語,"['ビジネス', 'コミュニケーション', '聞き間違い', '復唱', '電話対応', 'アルファベット', '非母語話者', '人材育成', '研修']","['オフィス', '電話', '会議室', 'ノイズあり']"
youtube_Xub8ZBWpvaM_004,C,E,アルファベットは復唱で確認,「C」と「E」も電話で混同しやすい。復唱やフォネティックコード推奨。,True,youtube_Xub8ZBWpvaM,https://www.youtube.com/live/Xub8ZBWpvaM,,,日本語,"['ビジネス', 'コミュニケーション', '聞き間違い', '復唱', '電話対応', 'アルファベット', '非母語話者', '人材育成', '研修']","['オフィス', '電話', '会議室', 'ノイズあり']"
youtube_Xub8ZBWpvaM_005,1,7,数字は復唱で確認,「1」と「7」は日本語でも英語でも電話で混同しやすい。復唱推奨。,True,youtube_Xub8ZBWpvaM,https://www.youtube.com/live/Xub8ZBWpvaM,,,日本語,"['ビジネス', 'コミュニケーション', '聞き間違い', '復唱', '電話対応', '数字', '非母語話者', '人材育成', '研修']","['オフィス', '電話', '会議室', 'ノイズあり']"
youtube_Xub8ZBWpvaM_006,9,Q,アルファベット・数字は復唱で確認,「9」と「Q」も電話で混同しやすい。復唱やフォネティックコード推奨。,True,youtube_Xub8ZBWpvaM,https://www.youtube.com/live/Xub8ZBWpvaM,,,日本語,"['ビジネス', 'コミュニケーション', '聞き間違い', '復唱', '電話対応', '数字', 'アルファベット', '非母語話者', '人材育成', '研修']","['オフィス', '電話', '会議室', 'ノイズあり']"
youtube_Xub8ZBWpvaM_007,A,8,アルファベット・数字は復唱で確認,「A」と「8」も電話で混同しやすい。復唱やフォネティックコード推奨。,True,youtube_Xub8ZBWpvaM,https://www.youtube.com/live/Xub8ZBWpvaM,,,日本語,"['ビジネス', 'コミュニケーション', '聞き間違い', '復唱', '電話対応', '数字', 'アルファベット', '非母語話者', '人材育成', '研修']","['オフィス', '電話', '会議室', 'ノイズあり']"
youtube_Xub8ZBWpvaM_008,P,B,アルファベットは復唱で確認,「P」と「B」も電話で混同しやすい。復唱やフォネティックコード推奨。,True,youtube_Xub8ZBWpvaM,https://www.youtube.com/live/Xub8ZBWpvaM,,,日本語,"['ビジネス', 'コミュニケーション', '聞き間違い', '復唱', '電話対応', 'アルファベット', '非母語話者', '人材育成', '研修']","['オフィス', '電話', '会議室', 'ノイズあり']"
youtube_Xub8ZBWpvaM_009,K,H,アルファベットは復唱で確認,「K」と「H」も電話で混同しやすい。復唱やフォネティックコード推奨。,True,youtube_Xub8ZBWpvaM,https://www.youtube.com/live/Xub8ZBWpvaM,,,日本語,"['ビジネス', 'コミュニケーション', '聞き間違い', '復唱', '電話対応', 'アルファベット', '非母語話者', '人材育成', '研修']","['オフィス', '電話', '会議室', 'ノイズあり']"
youtube_Xub8ZBWpvaM_010,L,R,アルファベットは復唱で確認,「L」と「R」も電話で混同しやすい。復唱やフォネティックコード推奨。,True,youtube_Xub8ZBWpvaM,https://www.youtube.com/live/Xub8ZBWpvaM,,,日本語,"['ビジネス', 'コミュニケーション', '聞き間違い', '復唱', '電話対応', 'アルファベット', '非母語話者', '人材育成', '研修']","['オフィス', '電話', '会議室', 'ノイズあり']"
