MishearID,Src,Tgt,Tips,Note,OriginalFlag,DocID,URL,SpeakerID,ListenerID,Language,Tags,Envs
tm2020_commonly_001,for all intents and purposes,for intensive purpose,フォーマルな場面で注意,「for all intents and purposes」を「for intensive purpose」と誤用する例。,True,tm2020_commonly_misunderstood_word_phrase,https://tm2020.net/commonly-misunderstood-word-phrase/,NA,NA,英語,"['英語', '誤用', '聞き間違い', '慣用句', '英語学習', '非母語話者']","['英語学習環境', 'ビジネス', '日常会話']"
tm2020_commonly_002,by and large,by in large,フォーマルな場面で注意,「by and large」を「by in large」と誤用する例。,True,tm2020_commonly_misunderstood_word_phrase,https://tm2020.net/commonly-misunderstood-word-phrase/,NA,NA,英語,"['英語', '誤用', '聞き間違い', '慣用句', '英語学習', '非母語話者']","['英語学習環境', 'ビジネス', '日常会話']"
tm2020_commonly_003,fewer,less,数えられるものにはfewerを使う,数えられるものにlessを使う誤用。,True,tm2020_commonly_misunderstood_word_phrase,https://tm2020.net/commonly-misunderstood-word-phrase/,NA,NA,英語,"['英語', '誤用', '聞き間違い', '慣用句', '英語学習', '非母語話者']","['英語学習環境', 'ビジネス', '日常会話']"
tm2020_commonly_004,farther,further,距離にはfartherを使う,距離にfurtherを使う誤用。,True,tm2020_commonly_misunderstood_word_phrase,https://tm2020.net/commonly-misunderstood-word-phrase/,NA,NA,英語,"['英語', '誤用', '聞き間違い', '慣用句', '英語学習', '非母語話者']","['英語学習環境', 'ビジネス', '日常会話']"
tm2020_commonly_005,another think coming,another thing coming,フォーマルな場面で注意,「another think coming」を「another thing coming」と誤用する例。,True,tm2020_commonly_misunderstood_word_phrase,https://tm2020.net/commonly-misunderstood-word-phrase/,NA,NA,英語,"['英語', '誤用', '聞き間違い', '慣用句', '英語学習', '非母語話者']","['英語学習環境', 'ビジネス', '日常会話']"
tm2020_commonly_006,i.e.,e.g.,使い分けに注意,例示でi.e.を使う誤用。,True,tm2020_commonly_misunderstood_word_phrase,https://tm2020.net/commonly-misunderstood-word-phrase/,NA,NA,英語,"['英語', '誤用', '聞き間違い', '慣用句', '英語学習', '非母語話者']","['英語学習環境', 'ビジネス', '日常会話']"
tm2020_commonly_007,affect,effect,動詞/名詞の使い分けに注意,effectを動詞として使う誤用。,True,tm2020_commonly_misunderstood_word_phrase,https://tm2020.net/commonly-misunderstood-word-phrase/,NA,NA,英語,"['英語', '誤用', '聞き間違い', '慣用句', '英語学習', '非母語話者']","['英語学習環境', 'ビジネス', '日常会話']"
tm2020_commonly_008,deep-seated,"deep-seeded, deeply seeded",フォーマルな場面で注意,「deep-seated」を「deep-seeded」や「deeply seeded」と誤用する例。,True,tm2020_commonly_misunderstood_word_phrase,https://tm2020.net/commonly-misunderstood-word-phrase/,NA,NA,英語,"['英語', '誤用', '聞き間違い', '慣用句', '英語学習', '非母語話者']","['英語学習環境', 'ビジネス', '日常会話']"
tm2020_commonly_009,lie,lay,使い分けに注意,「lie」と「lay」の使い分けの混同。,True,tm2020_commonly_misunderstood_word_phrase,https://tm2020.net/commonly-misunderstood-word-phrase/,NA,NA,英語,"['英語', '誤用', '聞き間違い', '慣用句', '英語学習', '非母語話者']","['英語学習環境', 'ビジネス', '日常会話']"
tm2020_commonly_010,sleight of hand,slight of hand,フォーマルな場面で注意,「sleight of hand」を「slight of hand」と誤用する例。,True,tm2020_commonly_misunderstood_word_phrase,https://tm2020.net/commonly-misunderstood-word-phrase/,NA,NA,英語,"['英語', '誤用', '聞き間違い', '慣用句', '英語学習', '非母語話者']","['英語学習環境', 'ビジネス', '日常会話']"
